epsilon,step,layer,index,clean,dp
8,480,blocks/0/attention/query/kernel,86,3.28410827421521390e-08,5.71433268487453461e-03
8,480,blocks/0/attention/query/kernel,87,3.01625817655803985e-08,5.60360541567206383e-03
8,480,blocks/0/attention/query/kernel,88,2.88369044199043856e-08,5.54456142708659172e-03
8,480,blocks/0/attention/query/kernel,89,2.84039831655036323e-08,5.51954051479697227e-03
8,480,blocks/0/attention/query/kernel,90,2.54879015670894660e-08,5.49711147323250771e-03
8,480,blocks/0/attention/query/kernel,91,2.52114471521736050e-08,5.44255273416638374e-03
8,480,blocks/0/attention/query/kernel,92,2.36164723332876747e-08,5.39004104211926460e-03
8,480,blocks/0/attention/query/kernel,93,2.16895479354661802e-08,5.34704606980085373e-03
8,480,blocks/0/attention/query/kernel,94,1.93602325282427046e-08,5.33442758023738861e-03
8,480,blocks/0/attention/query/kernel,95,1.89519031579266084e-08,5.26223145425319672e-03
8,480,blocks/0/attention/query/kernel,96,1.78128161110180372e-08,5.14130806550383568e-03
8,480,blocks/0/attention/query/kernel,97,1.71974594564971994e-08,5.08523127064108849e-03
8,480,blocks/0/attention/query/kernel,98,1.67878404511156987e-08,5.04256458953022957e-03
8,480,blocks/0/attention/query/kernel,99,1.62419748761521987e-08,4.97666047886013985e-03
8,480,blocks/0/attention/query/kernel,100,1.45373144633254014e-08,4.94189048185944557e-03
8,480,blocks/0/attention/query/kernel,101,1.38606646160610580e-08,4.86535578966140747e-03
8,480,blocks/0/attention/query/kernel,102,1.33559527881743634e-08,4.85575199127197266e-03
8,480,blocks/0/attention/query/kernel,103,1.27696484497619167e-08,4.74599376320838928e-03
8,480,blocks/0/attention/query/kernel,104,1.23371295401852876e-08,4.70970384776592255e-03
8,480,blocks/0/attention/query/kernel,105,1.16513083625591207e-08,4.67429589480161667e-03
8,480,blocks/0/attention/query/kernel,106,1.12155191800411558e-08,4.58720047026872635e-03
8,480,blocks/0/attention/query/kernel,107,1.08467048676175182e-08,4.49262140318751335e-03
8,480,blocks/0/attention/query/kernel,108,1.03643644777662303e-08,4.47592325508594513e-03
8,480,blocks/0/attention/query/kernel,109,1.00253396695393349e-08,4.40294854342937469e-03
8,480,blocks/0/attention/query/kernel,110,9.11993680574596510e-09,4.36018407344818115e-03
8,480,blocks/0/attention/query/kernel,111,8.47867021036563528e-09,4.27509285509586334e-03
8,480,blocks/0/attention/query/kernel,112,8.28720914114455809e-09,4.24013333395123482e-03
8,480,blocks/0/attention/query/kernel,113,7.96374788336606798e-09,4.20782994478940964e-03
8,480,blocks/0/attention/query/kernel,114,7.62864615921898803e-09,4.18733898550271988e-03
8,480,blocks/0/attention/query/kernel,115,7.56750306862841171e-09,4.15628869086503983e-03
8,480,blocks/0/attention/query/kernel,116,6.75112588055526430e-09,4.08686930313706398e-03
8,480,blocks/0/attention/query/kernel,117,6.46679820803797156e-09,3.93996853381395340e-03
8,480,blocks/0/attention/query/kernel,118,6.22116003157202613e-09,3.86077049188315868e-03
8,480,blocks/0/attention/query/kernel,119,6.03907945873061180e-09,3.82541352882981300e-03
8,480,blocks/0/attention/query/kernel,120,5.72300073997666914e-09,3.76583030447363853e-03
8,480,blocks/0/attention/query/kernel,121,5.62465674036616292e-09,3.69792245328426361e-03
8,480,blocks/0/attention/query/kernel,122,5.34942312668817976e-09,3.65565414540469646e-03
8,480,blocks/0/attention/query/kernel,123,4.91852647499513296e-09,3.61807341687381268e-03
8,480,blocks/0/attention/query/kernel,124,4.45767556200848958e-09,3.58734768815338612e-03
8,480,blocks/0/attention/query/kernel,125,4.09220923813791160e-09,3.48202162422239780e-03
8,480,blocks/0/attention/query/kernel,126,3.91658483422929748e-09,3.42313200235366821e-03
8,480,blocks/0/attention/query/kernel,127,3.87436438487043233e-09,3.41036263853311539e-03
8,480,blocks/0/attention/query/kernel,128,3.54704843275044368e-09,3.33107635378837585e-03
8,480,blocks/0/attention/query/kernel,129,3.46798079142729421e-09,3.29012982547283173e-03
8,480,blocks/0/attention/query/kernel,130,3.20240656215275976e-09,3.19308298639953136e-03
8,480,blocks/0/attention/query/kernel,131,3.13517500849513908e-09,3.17840650677680969e-03
8,480,blocks/0/attention/query/kernel,132,2.86914270120064430e-09,3.15264496020972729e-03
8,480,blocks/0/attention/query/kernel,133,2.61825872094334500e-09,3.08223068714141846e-03
8,480,blocks/0/attention/query/kernel,134,2.59359600462971684e-09,3.01517616026103497e-03
8,480,blocks/0/attention/query/kernel,135,2.45122877551295915e-09,2.95695639215409756e-03
8,480,blocks/0/attention/query/kernel,136,2.12723483272725389e-09,2.89818458259105682e-03
8,480,blocks/0/attention/query/kernel,137,2.09249284566226379e-09,2.83192819915711880e-03
8,480,blocks/0/attention/query/kernel,138,1.99807903555893063e-09,2.82174022868275642e-03
8,480,blocks/0/attention/query/kernel,139,1.93859062136425564e-09,2.77955597266554832e-03
8,480,blocks/0/attention/query/kernel,140,1.86437643101555750e-09,2.66452692449092865e-03
8,480,blocks/0/attention/query/kernel,141,1.64357827348027286e-09,2.62318528257310390e-03
8,480,blocks/0/attention/query/kernel,142,1.49964618501030600e-09,2.57742335088551044e-03
8,480,blocks/0/attention/query/kernel,143,1.42170586414636091e-09,2.55918735638260841e-03
8,480,blocks/0/attention/query/kernel,144,1.25726384858637630e-09,2.46580154635012150e-03
8,480,blocks/0/attention/query/kernel,145,1.22525323220656901e-09,2.43928213603794575e-03
8,480,blocks/0/attention/query/kernel,146,1.12451803424562513e-09,2.34680622816085815e-03
8,480,blocks/0/attention/query/kernel,147,1.07793340919926095e-09,2.33013508841395378e-03
8,480,blocks/0/attention/query/kernel,148,9.79647252208337704e-10,2.28620180860161781e-03
8,480,blocks/0/attention/query/kernel,149,9.59916368614699422e-10,2.25393008440732956e-03
8,480,blocks/0/attention/query/kernel,150,9.31097587919538228e-10,2.17238231562077999e-03
8,480,blocks/0/attention/query/kernel,151,8.84728623695707483e-10,2.13087210431694984e-03
8,480,blocks/0/attention/query/kernel,152,8.43526359872726061e-10,2.07080901600420475e-03
8,480,blocks/0/attention/query/kernel,153,7.47734374417774461e-10,1.99367711320519447e-03
8,480,blocks/0/attention/query/kernel,154,5.84349679755291618e-10,1.95453036576509476e-03
8,480,blocks/0/attention/query/kernel,155,5.54771006910925735e-10,1.89489952754229307e-03
8,480,blocks/0/attention/query/kernel,156,5.38076749823090950e-10,1.86679710168391466e-03
8,480,blocks/0/attention/query/kernel,157,4.80891493293000849e-10,1.82016706094145775e-03
8,480,blocks/0/attention/query/kernel,158,4.38675651359687890e-10,1.73764687497168779e-03
8,480,blocks/0/attention/query/kernel,159,3.88241383486587210e-10,1.68844743166118860e-03
8,480,blocks/0/attention/query/kernel,160,3.48988338227940176e-10,1.62359129171818495e-03
8,480,blocks/0/attention/query/kernel,161,3.25561938518958982e-10,1.60697917453944683e-03
8,480,blocks/0/attention/query/kernel,162,2.97538466087488018e-10,1.54138880316168070e-03
8,480,blocks/0/attention/query/kernel,163,2.71412170516072138e-10,1.50442577432841063e-03
8,480,blocks/0/attention/query/kernel,164,2.39844200056182899e-10,1.48253177758306265e-03
8,480,blocks/0/attention/query/kernel,165,1.99487551477695035e-10,1.39632599893957376e-03
8,480,blocks/0/attention/query/kernel,166,1.93599289377566208e-10,1.35574990417808294e-03
8,480,blocks/0/attention/query/kernel,167,1.70218270034716568e-10,1.28886022139340639e-03
8,480,blocks/0/attention/query/kernel,168,1.38029240814852017e-10,1.26951537095010281e-03
8,480,blocks/0/attention/query/kernel,169,1.24089294395446359e-10,1.21231446973979473e-03
8,480,blocks/0/attention/query/kernel,170,9.60010820838519408e-11,1.18296046275645494e-03
8,480,blocks/0/attention/query/kernel,171,9.36833666198566561e-11,1.12600461579859257e-03
8,480,blocks/0/attention/query/kernel,172,5.85285708787353087e-11,1.10920937731862068e-03
8,480,blocks/0/attention/query/kernel,173,5.47097991909772929e-11,1.03873957414180040e-03
8,480,blocks/0/attention/query/kernel,174,4.11830673729962626e-11,9.67130356002599001e-04
8,480,blocks/0/attention/query/kernel,175,3.34099518883856916e-11,9.18873527552932501e-04
8,480,blocks/0/attention/query/kernel,176,3.09073912296842224e-11,8.88670794665813446e-04
8,480,blocks/0/attention/query/kernel,177,1.96722291234685542e-11,8.23973270598798990e-04
8,480,blocks/0/attention/query/kernel,178,1.48650328157806655e-11,8.10733647085726261e-04
8,480,blocks/0/attention/query/kernel,179,1.32086286352972593e-11,7.33914552256464958e-04
8,480,blocks/0/attention/query/kernel,180,1.22304015873209160e-11,6.50297442916780710e-04
8,480,blocks/0/attention/query/kernel,181,1.06413836076235668e-11,6.06508750934153795e-04
8,480,blocks/0/attention/query/kernel,182,7.23254659287797530e-12,5.91683026868849993e-04
8,480,blocks/0/attention/query/kernel,183,6.46918109359351234e-12,5.21019042935222387e-04
8,480,blocks/0/attention/query/kernel,184,5.10136637793534575e-12,4.21466160332784057e-04
8,480,blocks/0/attention/query/kernel,185,4.91250876782922674e-12,3.40352038620039821e-04
8,480,blocks/0/attention/query/kernel,186,4.20357759017830901e-12,3.25018161674961448e-04
8,480,blocks/0/attention/query/kernel,187,2.87675373973617088e-12,2.77952727628871799e-04
8,480,blocks/0/attention/query/kernel,188,2.79816187581660714e-12,2.41959569393657148e-04
8,480,blocks/0/attention/query/kernel,189,2.01724704648742481e-12,1.63852368132211268e-04
8,480,blocks/0/attention/query/kernel,190,1.59599124281012417e-12,1.27717532450333238e-04
8,480,blocks/0/attention/query/kernel,191,6.00797460826446583e-13,8.60478976392187178e-05
8,480,blocks/0/attention/query/kernel,192,1.75197584304648268e-13,1.10193905129563063e-05
8,480,blocks/5/attention/query/kernel,1,1.22742249004659243e-05,1.24312164261937141e-02
8,480,blocks/5/attention/query/kernel,2,1.02080412034410983e-05,1.23547194525599480e-02
8,480,blocks/5/attention/query/kernel,3,8.25995448394678533e-06,1.21836978942155838e-02
8,480,blocks/5/attention/query/kernel,4,7.65300319471862167e-06,1.18336733430624008e-02
8,480,blocks/5/attention/query/kernel,5,6.59971328786923550e-06,1.17694633081555367e-02
8,480,blocks/5/attention/query/kernel,6,6.42578925180714577e-06,1.14898467436432838e-02
8,480,blocks/5/attention/query/kernel,7,5.75337753616622649e-06,1.13717718049883842e-02
8,480,blocks/5/attention/query/kernel,8,5.34687296749325469e-06,1.13327605649828911e-02
8,480,blocks/5/attention/query/kernel,9,5.08838411406031810e-06,1.12521173432469368e-02
8,480,blocks/5/attention/query/kernel,10,4.62982961835223250e-06,1.11899944022297859e-02
8,480,blocks/5/attention/query/kernel,11,4.54485416412353516e-06,1.11127123236656189e-02
8,480,blocks/5/attention/query/kernel,12,4.33954846812412143e-06,1.10083874315023422e-02
8,480,blocks/5/attention/query/kernel,13,3.97239045923925005e-06,1.08399288728833199e-02
8,480,blocks/5/attention/query/kernel,14,3.73258080799132586e-06,1.07290958985686302e-02
8,480,blocks/5/attention/query/kernel,15,3.57300928044423927e-06,1.05965686962008476e-02
8,480,blocks/5/attention/query/kernel,16,3.44140607921872288e-06,1.05647575110197067e-02
8,480,blocks/5/attention/query/kernel,17,3.38289373758016154e-06,1.05211548507213593e-02
8,480,blocks/5/attention/query/kernel,18,3.31230580741248559e-06,1.03176757693290710e-02
8,480,blocks/5/attention/query/kernel,19,3.05739308714692015e-06,1.02077154442667961e-02
8,480,blocks/5/attention/query/kernel,20,2.96169105240551289e-06,1.01652806624770164e-02
8,480,blocks/5/attention/query/kernel,21,2.81971460935892537e-06,1.00807733833789825e-02
8,480,blocks/5/attention/query/kernel,22,2.77580511465203017e-06,1.00272493436932564e-02
8,480,blocks/5/attention/query/kernel,23,2.64444429376453627e-06,9.92343761026859283e-03
8,480,blocks/5/attention/query/kernel,24,2.57226702160551213e-06,9.91439260542392731e-03
8,480,blocks/5/attention/query/kernel,25,2.48996980189986061e-06,9.77533031255006790e-03
8,480,blocks/5/attention/query/kernel,26,2.33587070397334173e-06,9.68362763524055481e-03
8,480,blocks/5/attention/query/kernel,27,2.31286458074464463e-06,9.54749528318643570e-03
8,480,blocks/5/attention/query/kernel,28,2.14059082281892188e-06,9.51396394520998001e-03
8,480,blocks/5/attention/query/kernel,29,2.10361690733407158e-06,9.50374640524387360e-03
8,480,blocks/5/attention/query/kernel,30,2.08881351682066452e-06,9.31839738041162491e-03
8,480,blocks/5/attention/query/kernel,31,2.03850981961295474e-06,9.27715189754962921e-03
8,480,blocks/5/attention/query/kernel,32,1.98188058675441425e-06,9.17805079370737076e-03
8,480,blocks/5/attention/query/kernel,33,1.93698838302225340e-06,9.14331711828708649e-03
8,480,blocks/5/attention/query/kernel,34,1.90400885458075209e-06,9.01796016842126846e-03
8,480,blocks/5/attention/query/kernel,35,1.84567784344835673e-06,8.94534680992364883e-03
8,480,blocks/5/attention/query/kernel,36,1.79435585323517444e-06,8.90054926276206970e-03
8,480,blocks/5/attention/query/kernel,37,1.75394529833283741e-06,8.77297390252351761e-03
8,480,blocks/5/attention/query/kernel,38,1.69872919286717661e-06,8.73823091387748718e-03
8,480,blocks/5/attention/query/kernel,39,1.67712232723715715e-06,8.71966965496540070e-03
8,480,blocks/5/attention/query/kernel,40,1.66142592661344679e-06,8.63094720989465714e-03
8,480,blocks/5/attention/query/kernel,41,1.59575392899569124e-06,8.59929248690605164e-03
8,480,blocks/5/attention/query/kernel,42,1.56012504248792538e-06,8.45269393175840378e-03
8,480,blocks/5/attention/query/kernel,43,1.54115343775629299e-06,8.38470831513404846e-03
8,480,blocks/5/attention/query/kernel,44,1.51101153278432321e-06,8.27690307050943375e-03
8,480,blocks/5/attention/query/kernel,45,1.47105026826466201e-06,8.25910829007625580e-03
8,480,blocks/5/attention/query/kernel,46,1.46586796745395986e-06,8.12877714633941650e-03
8,480,blocks/5/attention/query/kernel,47,1.37798133437172510e-06,8.08382686227560043e-03
8,480,blocks/5/attention/query/kernel,48,1.35185337057919241e-06,8.00090096890926361e-03
8,480,blocks/5/attention/query/kernel,49,1.31879414766444825e-06,7.96547904610633850e-03
8,480,blocks/5/attention/query/kernel,50,1.29393401948618703e-06,7.92763568460941315e-03
8,480,blocks/5/attention/query/kernel,51,1.26080055906641064e-06,7.81542621552944183e-03
8,480,blocks/5/attention/query/kernel,52,1.24979112570144935e-06,7.75705464184284210e-03
8,480,blocks/5/attention/query/kernel,53,1.21644063710846240e-06,7.72639131173491478e-03
8,480,blocks/5/attention/query/kernel,54,1.18031744023028295e-06,7.69886141642928123e-03
8,480,blocks/5/attention/query/kernel,55,1.17189040338416817e-06,7.57661787793040276e-03
8,480,blocks/5/attention/query/kernel,56,1.15096656827518018e-06,7.46961217373609543e-03
8,480,blocks/5/attention/query/kernel,57,1.13430212422827026e-06,7.43570271879434586e-03
8,480,blocks/5/attention/query/kernel,58,1.07623782241716981e-06,7.37227080389857292e-03
8,480,blocks/5/attention/query/kernel,59,1.04494836250523804e-06,7.33238598331809044e-03
8,480,blocks/5/attention/query/kernel,60,1.01668990737380227e-06,7.26535497233271599e-03
8,480,blocks/5/attention/query/kernel,61,1.00610691333713476e-06,7.17955036088824272e-03
8,480,blocks/5/attention/query/kernel,62,1.00010174719500355e-06,7.08091491833329201e-03
8,480,blocks/5/attention/query/kernel,63,9.68187237049278338e-07,7.05717224627733231e-03
8,480,blocks/5/attention/query/kernel,64,9.64718992690904997e-07,6.97461934760212898e-03
8,480,blocks/5/attention/query/kernel,65,9.55923724177409895e-07,6.92259240895509720e-03
8,480,blocks/5/attention/query/kernel,66,9.28770248265209375e-07,6.88708852976560593e-03
8,480,blocks/5/attention/query/kernel,67,9.24030587157176342e-07,6.86458963900804520e-03
8,480,blocks/5/attention/query/kernel,68,9.04457294836902292e-07,6.75244722515344620e-03
8,480,blocks/5/attention/query/kernel,69,8.85993813426466659e-07,6.70175859704613686e-03
8,480,blocks/5/attention/query/kernel,70,8.62915044308465440e-07,6.61909207701683044e-03
8,480,blocks/5/attention/query/kernel,71,8.44674559630220756e-07,6.59751147031784058e-03
8,480,blocks/5/attention/query/kernel,72,8.31661168376740534e-07,6.52279099449515343e-03
8,480,blocks/5/attention/query/kernel,73,8.08044092082127463e-07,6.50053750723600388e-03
8,480,blocks/5/attention/query/kernel,74,8.03201771759631811e-07,6.37103244662284851e-03
8,480,blocks/5/attention/query/kernel,75,7.92703190199972596e-07,6.34022103622555733e-03
8,480,blocks/5/attention/query/kernel,76,7.78517573962744791e-07,6.30042143166065216e-03
8,480,blocks/5/attention/query/kernel,77,7.68538882311986526e-07,6.24405220150947571e-03
8,480,blocks/5/attention/query/kernel,78,7.58919100007915404e-07,6.21886411681771278e-03
8,480,blocks/5/attention/query/kernel,79,7.44949829822871834e-07,6.11277297139167786e-03
8,480,blocks/5/attention/query/kernel,80,7.29323744508292293e-07,6.04885676875710487e-03
8,480,blocks/5/attention/query/kernel,81,7.14326688466826454e-07,6.01249700412154198e-03
8,480,blocks/5/attention/query/kernel,82,6.96562665325473063e-07,5.89926447719335556e-03
8,480,blocks/5/attention/query/kernel,83,6.77950652061554138e-07,5.80681487917900085e-03
8,480,blocks/5/attention/query/kernel,84,6.67777726448548492e-07,5.74799114838242531e-03
8,480,blocks/5/attention/query/kernel,85,6.64468188915634528e-07,5.72072854265570641e-03
